"","run","experiment","value","method","oracle","name","mean","two_se"
"213","random_X_and_Beta","nonzero","50","glmnet_relabel","ORC_fine","Beta_TPR",1,0
"214","random_X_and_Beta","nonzero","50","glmnet_relabel","ORC_fine","error",0.29414,0.00377625266772846
"215","random_X_and_Beta","nonzero","50","glmnet_relabel","ORC_fine","hellinger_distance",0.301497522619559,0.00367388837870176
"216","random_X_and_Beta","nonzero","50","glmnet_relabel","ORC_fine","KL_divergence",0.774253000007305,0.0184731616993147
"217","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","observed","Beta_FPR",0.941375,0.0116837437673484
"218","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","observed","Beta_SSE",1802.6330820874,34.5578437572066
"219","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","observed","Beta_TPR",1,0
"220","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","observed","error",0.34392,0.00399714635050662
"221","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","observed","hellinger_distance",0.418768053168606,0.00500471861023215
"222","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","observed","KL_divergence",2.21333627856253,0.0645557201162621
"223","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","ORC_fine","Beta_FPR",0.985,0.00240613251592894
"224","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","ORC_fine","Beta_SSE",1606.7129364129,18.1171789983609
"225","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","ORC_fine","Beta_TPR",1,0
"226","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","ORC_fine","error",0.320585,0.00326916293809126
"227","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","ORC_fine","hellinger_distance",0.378693113200589,0.00216358536183681
"228","random_X_and_Beta","nonzero","100","IBMR_no_Gamma","ORC_fine","KL_divergence",1.70401137688954,0.0200756223743357
"229","random_X_and_Beta","nonzero","100","glmnet_subset","observed","Beta_FPR",0.58425,0.0173018861156203
"230","random_X_and_Beta","nonzero","100","glmnet_subset","observed","Beta_SSE",2651.17968842699,25.4218914306605
"231","random_X_and_Beta","nonzero","100","glmnet_subset","observed","Beta_TPR",0.998,0.00233959060746241
"232","random_X_and_Beta","nonzero","100","glmnet_subset","observed","error",0.61566,0.00509603354529156
"233","random_X_and_Beta","nonzero","100","glmnet_subset","observed","hellinger_distance",0.678015867281673,0.00339399205876271
"234","random_X_and_Beta","nonzero","100","glmnet_subset","observed","KL_divergence",8.73851858413767,0.135316788711377
"235","random_X_and_Beta","nonzero","100","glmnet_subset","ORC_fine","Beta_FPR",0.985375,0.00252031221958918
"236","random_X_and_Beta","nonzero","100","glmnet_subset","ORC_fine","Beta_SSE",1609.43525661815,18.0541788338249
"237","random_X_and_Beta","nonzero","100","glmnet_subset","ORC_fine","Beta_TPR",1,0
"238","random_X_and_Beta","nonzero","100","glmnet_subset","ORC_fine","error",0.320885,0.00326032852719832
"239","random_X_and_Beta","nonzero","100","glmnet_subset","ORC_fine","hellinger_distance",0.379333611393871,0.00217884942703661
"240","random_X_and_Beta","nonzero","100","glmnet_subset","ORC_fine","KL_divergence",1.7111753091827,0.0203511193712126
"241","random_X_and_Beta","nonzero","100","glmnet_relabel","observed","Beta_FPR",0.938125,0.0160462940466507
"242","random_X_and_Beta","nonzero","100","glmnet_relabel","observed","Beta_SSE",2206.44460206349,32.1746340479272
"243","random_X_and_Beta","nonzero","100","glmnet_relabel","observed","Beta_TPR",1,0
"244","random_X_and_Beta","nonzero","100","glmnet_relabel","observed","error",0.44179,0.00779085698954736
"245","random_X_and_Beta","nonzero","100","glmnet_relabel","observed","hellinger_distance",0.527147108385797,0.00512575424820942
"246","random_X_and_Beta","nonzero","100","glmnet_relabel","observed","KL_divergence",4.14205858962864,0.109996020372021
"247","random_X_and_Beta","nonzero","100","glmnet_relabel","ORC_fine","Beta_FPR",0.985375,0.00252031221958918
"248","random_X_and_Beta","nonzero","100","glmnet_relabel","ORC_fine","Beta_SSE",1609.43525661815,18.0541788338249
"249","random_X_and_Beta","nonzero","100","glmnet_relabel","ORC_fine","Beta_TPR",1,0
"250","random_X_and_Beta","nonzero","100","glmnet_relabel","ORC_fine","error",0.320885,0.00326032852719832
"251","random_X_and_Beta","nonzero","100","glmnet_relabel","ORC_fine","hellinger_distance",0.379333611393871,0.00217884942703661
"252","random_X_and_Beta","nonzero","100","glmnet_relabel","ORC_fine","KL_divergence",1.7111753091827,0.0203511193712126
"253","random_X_and_Beta","nonzero","200","IBMR_no_Gamma","observed","Beta_FPR",0.939166666666667,0.0138823376362057
"254","random_X_and_Beta","nonzero","200","IBMR_no_Gamma","observed","Beta_SSE",4668.3085996434,52.2818656362745
