"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","oracle"
"360","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",2,22.0444048016358,0.0872641509433962,0.947368421052632,0.0401346596791382,0.0891019827854669,0.1802,"ORC_fine_clean"
"361","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",3,21.6476890488208,0.255868544600939,0.986486486486487,0.0432257444765108,0.09493632479057,0.2812,"ORC_fine_clean"
"362","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",4,18.0507280370035,0.112941176470588,0.946666666666667,0.0416027175219305,0.0922291081327387,0.2093,"ORC_fine_clean"
"363","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",5,21.660114246129,0.115566037735849,0.934210526315789,0.0352413507286565,0.0846982085813233,0.1933,"ORC_fine_clean"
"364","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",6,26.9083130736972,0.403755868544601,0.945945945945946,0.052199104613436,0.102793711789058,0.2587,"ORC_fine_clean"
"365","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",7,23.5667090283059,0.110588235294118,0.906666666666667,0.0471924272323937,0.0956449386745877,0.1732,"ORC_fine_clean"
"366","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",8,22.1069156898492,0.108235294117647,0.933333333333333,0.0432818244395449,0.0921982734514166,0.1762,"ORC_fine_clean"
"367","unstructured_splatter_X_and_Beta","nonsparsity",0.15,"IBMR",9,25.2793135524606,0.140845070422535,0.972972972972973,0.0436523641023528,0.0930062326681004,0.1945,"ORC_fine_clean"
"368","unstructured_splatter_X_and_Beta","nonsparsity",0.2,"glmnet_relabel",1,68.7848288798017,0.309226932668329,0.97979797979798,0.0620904012141428,0.0995110626072088,0.061,"observed"
"369","unstructured_splatter_X_and_Beta","nonsparsity",0.2,"glmnet_relabel",10,63.5139481551528,0.3375,0.97,0.090620288952228,0.12322995568967,0.1167,"observed"
"370","unstructured_splatter_X_and_Beta","nonsparsity",0.2,"glmnet_relabel",2,119.312122770359,0.505,0.94,0.0445986796652887,0.0746101808191585,0.0235,"observed"
